complex_id,vina_rank,vina_total,vina_inter,vina_intra,vina_torsion,vina_intra_best,rmsd,near_native,geo_n_contacts,geo_n_contacts_per_heavy,geo_buried_fraction,geo_min_dist,geo_mean_min_dist,geo_n_close_lt_2p5,geo_centroid_offset,geo_radius_gyration,cons_n_within_2A,cons_mean_rmsd_to_others,cons_rmsd_to_top1,plf_HBDonor,plf_HBAcceptor,plf_Hydrophobic,plf_PiStacking,plf_Cationic,plf_Anionic,plf_CationPi,plf_PiCation,plf_XBDonor,plf_VdWContact,plf_total,lig_MolWt,lig_HeavyAtomCount,lig_NumHDonors,lig_NumHAcceptors,lig_NumRotatableBonds,lig_RingCount,lig_NumAromaticRings,lig_NumAliphaticRings,lig_NumSaturatedRings,lig_NumHeteroatoms,lig_FractionCSP3,lig_NHOHCount,lig_NOCount,lig_MolLogP,lig_MolMR,lig_TPSA,lig_LabuteASA,lig_NumAmideBonds,lig_NumSpiroAtoms,lig_NumBridgeheadAtoms,lig_NumAtomStereoCenters,lig_Chi0v,lig_Chi1v,lig_Chi2v,lig_Kappa1,lig_Kappa2,lig_Kappa3,lig_HallKierAlpha,lig_BalabanJ,lig_BertzCT,lig_MaxPartialCharge,lig_MinPartialCharge,lig_NumValenceElectrons,lig_NumRadicalElectrons,lig_FormalCharge,lig_NumHalogens,lig_NumSulfur,lig_NumPhosphorus,lig_fr_COO,lig_fr_NH2,vina_rank_frac,vina_delta_to_best,vina_total_per_heavy
7B94_ANP,18,-7.41,-12.147,-2.034,4.982,-1.788,9.5433,0,71.0,2.290322580645161,0.935483870967742,2.3602408775377146,3.526283742614396,2.0,6.843046452820781,4.71171211461275,0,8.158742444152356,9.385860541089142,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,48.0,506.198,31.0,8.0,12.0,8.0,3.0,2.0,1.0,1.0,21.0,0.5,9.0,18.0,-2.056000000000001,97.5264,281.93,171.59372426113944,0.0,0.0,0.0,6.0,17.695106722796304,12.686798631205434,10.917039110542571,24.285736405612447,8.53221316282703,5.714341420757948,-1.3600000000000003,1.6894094002007245,1105.9704392925169,0.4799858083205656,-0.3874194759592289,174.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.8947368421052632,1.894,-0.2390322580645161
7B94_ANP,19,-7.249,-12.358,-1.553,4.874,-1.788,9.6382,0,83.0,2.677419354838709,1.0,2.701221205306964,3.4958490302155667,0.0,5.423879537014991,4.362416095159297,0,8.117565090933809,9.7294299057202,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.0,506.198,31.0,8.0,12.0,8.0,3.0,2.0,1.0,1.0,21.0,0.5,9.0,18.0,-2.056000000000001,97.5264,281.93,171.59372426113944,0.0,0.0,0.0,6.0,17.695106722796304,12.686798631205434,10.917039110542571,24.285736405612447,8.53221316282703,5.714341420757948,-1.3600000000000003,1.6894094002007245,1105.9704392925169,0.4799858083205656,-0.3874194759592289,174.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.9473684210526316,2.0550000000000006,-0.2338387096774193
7B94_ANP,20,-7.202,-12.424,-1.408,4.842,-1.788,4.204,0,70.0,2.2580645161290325,0.967741935483871,2.4107963414606384,3.5726743023279823,1.0,2.354245334210613,4.652560131509886,0,5.738298770081164,4.414502222331272,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,506.198,31.0,8.0,12.0,8.0,3.0,2.0,1.0,1.0,21.0,0.5,9.0,18.0,-2.056000000000001,97.5264,281.93,171.59372426113944,0.0,0.0,0.0,6.0,17.695106722796304,12.686798631205434,10.917039110542571,24.285736405612447,8.53221316282703,5.714341420757948,-1.3600000000000003,1.6894094002007245,1105.9704392925169,0.4799858083205656,-0.3874194759592289,174.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.1020000000000003,-0.2323225806451613
7BCP_GCO,1,-6.796,-9.974,-0.571,3.178,-0.571,1.4646,1,72.0,5.538461538461538,1.0,2.791821985729032,3.184503331443202,0.0,0.5580891373312169,2.6752713980556138,1,7.077934968361029,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5227692307692308
7BCP_GCO,2,-6.591,-9.713,-0.531,3.082,-0.571,5.0657,0,78.0,6.0,1.0,2.70289492951539,3.156849351634609,0.0,0.7475327821273332,2.694951214277779,1,7.469218397373567,5.157570537196156,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,56.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526315789473684,0.205,-0.507
7BCP_GCO,3,-5.907,-8.93,-0.311,2.762,-0.571,4.9361,0,77.0,5.923076923076923,1.0,2.7155982766234037,3.2144288339274185,0.0,0.7247356547257566,2.506098131788508,1,7.375983312850189,4.970910363922673,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1052631578947368,0.8890000000000002,-0.4543846153846154
7BCP_GCO,4,-5.845,-8.356,-0.794,2.734,-0.571,4.5281,0,79.0,6.076923076923077,1.0,2.6749364478432014,3.1862491133465647,0.0,2.907294809012132,2.659945294628106,0,7.432738395721805,4.665672546127976,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,42.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1578947368421052,0.9510000000000004,-0.4496153846153846
7BCP_GCO,5,-5.755,-8.328,-0.691,2.692,-0.571,3.5466,0,74.0,5.6923076923076925,1.0,2.7518046805687355,3.121253206876276,0.0,2.28590251879729,2.473226089531814,0,7.012265360161531,3.650212744063431,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2105263157894736,1.0410000000000004,-0.4426923076923076
7BCP_GCO,6,-5.606,-8.117,-0.682,2.622,-0.571,3.5428,0,72.0,5.538461538461538,1.0,2.6988554981695483,3.156257618547153,0.0,1.3821884799414437,2.611647653772541,0,6.9935807419632985,3.886752282779584,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2631578947368421,1.1900000000000004,-0.4312307692307692
7BCP_GCO,7,-5.424,-8.066,-0.466,2.537,-0.571,2.194,0,77.0,5.923076923076923,1.0,2.685816263261506,3.240677968614138,0.0,0.8321500028353862,2.5753416479275706,2,7.032754626875599,1.880844572975744,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3157894736842105,1.372,-0.4172307692307692
7BCP_GCO,8,-5.389,-8.005,-0.475,2.52,-0.571,2.5272,0,63.0,4.846153846153846,1.0,2.729754201388836,3.15862859722311,0.0,0.4348550734569419,2.5247339211847777,1,6.963333328151356,2.1281778952536263,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3684210526315789,1.407,-0.4145384615384616
7BCP_GCO,9,-5.065,-7.22,-0.785,2.369,-0.571,3.6386,0,70.0,5.384615384615385,1.0,2.702532886016374,3.0725376717667245,0.0,1.1527843576089734,2.555201917703704,0,6.866460701644334,4.041826671958343,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4210526315789473,1.731,-0.3896153846153846
7BCP_GCO,10,-5.038,-7.873,-0.093,2.356,-0.571,4.5265,0,82.0,6.307692307692308,1.0,2.675574891495284,3.0751425294072328,0.0,3.2333490899187014,2.483459909936208,0,7.651239939401583,4.771153351936229,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,53.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4736842105263157,1.758,-0.3875384615384615
7BCP_GCO,11,-4.994,-6.995,-0.905,2.336,-0.571,10.2014,0,60.0,4.615384615384615,1.0,2.775610383321117,3.2654724679456715,0.0,9.657591261916632,2.3837846965046867,0,7.607573709534414,10.289753159183318,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5263157894736842,1.8020000000000005,-0.3841538461538461
7BCP_GCO,12,-4.888,-7.068,-0.677,2.286,-0.571,3.6239,0,69.0,5.307692307692308,1.0,2.6604326715780644,3.093893235661,0.0,1.6670870193776677,2.598161188635181,0,6.902769856009441,3.746174315218127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,36.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5789473684210527,1.9080000000000004,-0.376
7BCP_GCO,13,-4.871,-6.665,-1.056,2.278,-0.571,10.5223,0,51.0,3.923076923076923,1.0,2.7026078146856607,3.2755459369973536,0.0,9.899179864720251,2.422879676953456,0,7.805588760143846,10.663319146999644,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.631578947368421,1.925,-0.3746923076923077
7BCP_GCO,14,-4.805,-6.811,-0.812,2.247,-0.571,10.0186,0,46.0,3.5384615384615383,1.0,2.9368927457433647,3.2936098043269717,0.0,9.579398315900356,2.294355628815919,0,7.468995411540316,10.125557454739509,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6842105263157895,1.9910000000000003,-0.3696153846153845
7BCP_GCO,15,-4.803,-6.819,-0.802,2.246,-0.571,10.5601,0,57.0,4.384615384615385,1.0,2.8259768222687174,3.3236690885861155,0.0,10.181483893430729,2.3429655183374645,0,7.997864470814105,10.712364161242697,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7368421052631579,1.9930000000000003,-0.3694615384615384
7BCP_GCO,16,-4.787,-6.669,-0.928,2.239,-0.571,10.228,0,51.0,3.923076923076923,1.0,2.699389745849976,3.2689654599223275,0.0,9.971842747213172,2.424602281788102,0,7.759768000835912,10.257147537955404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7894736842105263,2.0090000000000003,-0.3682307692307692
7BCP_GCO,17,-4.775,-6.349,-1.231,2.233,-0.571,10.4634,0,48.0,3.692307692307693,1.0,2.7635721448878443,3.2804024305575834,0.0,9.917519274006777,2.20961176273386,0,7.652860125843008,10.566499733373613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8421052631578947,2.021,-0.3673076923076923
7BCP_GCO,18,-4.76,-6.578,-0.979,2.226,-0.571,11.06,0,49.0,3.769230769230769,1.0,2.7877944687512395,3.337933638219233,0.0,10.087222134782683,2.599254003128795,0,8.181629773043223,11.21565206444856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8947368421052632,2.0360000000000005,-0.3661538461538461
7BCP_GCO,19,-4.743,-6.333,-1.2,2.218,-0.571,11.1387,0,46.0,3.5384615384615383,1.0,2.841235822665905,3.308321986537752,0.0,10.655492427929213,2.44465762174869,0,8.317774408363752,11.263865226739613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9473684210526316,2.053,-0.3648461538461539
7BCP_GCO,20,-4.678,-6.296,-1.141,2.188,-0.571,10.413,0,39.0,3.0,1.0,2.715689415231425,3.2892293330975755,0.0,9.896914720069653,2.196045297061416,0,7.604805695672966,10.487310632745285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,196.155,13.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,7.0,0.8333333333333334,6.0,7.0,-3.4931000000000005,38.7488,138.45000000000002,73.49088621303243,0.0,0.0,0.0,4.0,6.608037721408662,3.4736776930460693,2.514181782054407,12.27,5.097846203396706,3.2471227706419614,-0.7300000000000002,4.235100562818548,170.3657023879603,0.3348766182113704,-0.4792513348313023,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.1180000000000003,-0.3598461538461538
7BJJ_TVW,1,-4.654,-4.79,0.0,0.136,0.0,3.002,0,30.0,3.0,1.0,2.9487931429654406,3.4878764465261485,0.0,1.192578370590378,1.9142326739453592,0,5.004220213116102,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4654
7BJJ_TVW,2,-4.532,-4.664,0.0,0.132,0.0,4.4535,0,22.0,2.2,1.0,3.2513284977067447,3.655145341792988,0.0,2.970723825938721,1.9140343387724263,0,4.380469981733035,4.380190680780918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0526315789473684,0.1219999999999998,-0.4532
7BJJ_TVW,3,-4.531,-4.664,0.0,0.132,0.0,3.0161,0,29.0,2.9,1.0,3.041209463354999,3.452642658965148,0.0,1.1064602161849293,1.914254081881504,0,5.123099817688961,3.019076481310137,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1052631578947368,0.1230000000000002,-0.4530999999999999
7BJJ_TVW,4,-4.489,-4.62,0.0,0.131,0.0,3.6122,0,26.0,2.6,1.0,3.162168243468396,3.5476736505009905,0.0,0.3206607709090712,1.9141761596049611,0,4.9505870704726895,2.643533090392477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1578947368421052,0.165,-0.4488999999999999
7BJJ_TVW,5,-4.358,-4.486,0.0,0.127,0.0,0.5512,1,27.0,2.7,1.0,3.261667824901856,3.597610930810024,0.0,0.2470691198834852,1.9142020661361745,0,4.835534068799451,3.021831365248564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2105263157894736,0.2960000000000002,-0.4357999999999999
7BJJ_TVW,6,-4.284,-4.409,0.0,0.125,0.0,3.8123,0,23.0,2.3,1.0,3.1017757817095672,3.6704153771329295,0.0,2.986006071661609,1.9142931698149053,0,4.159166614904443,4.545963099278303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,0.3700000000000001,-0.4284
7BJJ_TVW,7,-4.242,-4.366,0.0,0.124,0.0,4.0943,0,21.0,2.1,1.0,3.191892542050875,3.66214786875049,0.0,2.8821703870520885,1.9142436260831588,0,3.918554099739238,3.5602692454363623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3157894736842105,0.4119999999999999,-0.4242
7BJJ_TVW,8,-4.222,-4.345,0.0,0.123,0.0,4.5235,0,18.0,1.8,1.0,3.231184767233219,3.708080261496084,0.0,3.122148817721536,1.9141143539506729,0,4.001362939963919,4.641804616741209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3684210526315789,0.4319999999999995,-0.4222
7BJJ_TVW,9,-4.158,-4.279,0.0,0.122,0.0,6.5439,0,30.0,3.0,1.0,3.308781951111315,3.650352585738597,0.0,5.883123226654357,1.9140786034016477,1,4.494720138113012,6.713561953240619,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,135.13,10.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,3.0,5.0,-0.0649000000000001,36.0961,80.47999999999999,56.28951628050344,0.0,0.0,0.0,0.0,5.073691594068751,2.776850374278677,1.881431698021832,5.159860161857645,1.66292345242604,0.5397705083562873,-1.65,2.950090305322589,351.5657969317911,0.1855812282835751,-0.3829841064284248,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4210526315789473,0.4959999999999995,-0.4158
